id	pop	sex	FatherId	MotherId	Sex	incomp	
1925	4	1	1785	1781	1.000000	8.000000	
1927	4	1	1808	1781	1.000000	8.000000	
1928	4	1	1780	1817	1.000000	8.000000	
1935	4	1	1808	1798	1.000000	8.000000	
1936	4	1	1822	1820	1.000000	8.000000	
1937	4	1	1791	1820	1.000000	8.000000	
1938	4	1	1794	1796	1.000000	8.000000	
1939	4	1	1816	1796	1.000000	8.000000	
1942	4	1	1784	1803	1.000000	8.000000	
1944	4	1	1797	1800	1.000000	8.000000	
1947	4	1	1815	1775	1.000000	8.000000	
1949	4	1	1794	1806	1.000000	8.000000	
1950	4	1	1782	1806	1.000000	8.000000	
1951	4	1	1778	1788	1.000000	5.000000	
1952	4	1	1787	1788	1.000000	5.000000	
1953	4	1	1797	1819	1.000000	8.000000	
1954	4	1	1815	1801	1.000000	8.000000	
1955	4	1	1821	1801	1.000000	8.000000	
1956	4	1	1795	1801	1.000000	5.000000	
1958	4	1	1790	1793	1.000000	8.000000	
1959	4	1	1784	1793	1.000000	8.000000	
1960	4	1	1787	1811	1.000000	8.000000	
1961	4	1	1773	1806	1.000000	8.000000	
1962	4	1	1776	1796	1.000000	8.000000	
1965	4	1	1821	1777	1.000000	8.000000	
1966	4	1	1785	1812	1.000000	8.000000	
1967	4	1	1797	1817	1.000000	8.000000	
1968	4	1	1774	1788	1.000000	5.000000	
1971	4	1	1810	1775	1.000000	8.000000	
1972	4	1	1810	1775	1.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
1923	4	0	1774	1793	0.000000	8.000000	
1926	4	0	1778	1781	0.000000	8.000000	
1929	4	0	1780	1818	0.000000	8.000000	
1930	4	0	1802	1818	0.000000	8.000000	
1931	4	0	1816	1799	0.000000	5.000000	
1932	4	0	1802	1799	0.000000	8.000000	
1933	4	0	1773	1811	0.000000	8.000000	
1934	4	0	1790	1811	0.000000	8.000000	
1940	4	0	1774	1796	0.000000	8.000000	
1941	4	0	1785	1803	0.000000	8.000000	
1943	4	0	1802	1803	0.000000	8.000000	
1945	4	0	1795	1800	0.000000	8.000000	
1946	4	0	1810	1775	0.000000	8.000000	
1948	4	0	1815	1779	0.000000	8.000000	
1957	4	0	1794	1801	0.000000	8.000000	
1963	4	0	1787	1820	0.000000	8.000000	
1964	4	0	1794	1777	0.000000	8.000000	
1969	4	0	1780	1788	0.000000	5.000000	
1970	4	0	1804	1799	0.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
1974	5	1	1835	1841	1.000000	8.000000	
1975	5	1	1855	1841	1.000000	8.000000	
1976	5	1	1869	1841	1.000000	8.000000	
1979	5	1	1864	1850	1.000000	5.000000	
1980	5	1	1846	1854	1.000000	8.000000	
1981	5	1	1864	1854	1.000000	5.000000	
1983	5	1	1843	1840	1.000000	8.000000	
1984	5	1	1825	1827	1.000000	8.000000	
1985	5	1	1835	1849	1.000000	8.000000	
1987	5	1	1857	1860	1.000000	8.000000	
1988	5	1	1853	1860	1.000000	5.000000	
1992	5	1	1861	1860	1.000000	8.000000	
1995	5	1	1855	1848	1.000000	5.000000	
1997	5	1	1835	1859	1.000000	8.000000	
1998	5	1	1855	1859	1.000000	8.000000	
2000	5	1	1869	1839	1.000000	8.000000	
2005	5	1	1838	1836	1.000000	5.000000	
2006	5	1	1833	1872	1.000000	8.000000	
2007	5	1	1831	1872	1.000000	8.000000	
2008	5	1	1846	1871	1.000000	8.000000	
2009	5	1	1824	1863	1.000000	8.000000	
2011	5	1	1847	1866	1.000000	5.000000	
2012	5	1	1862	1826	1.000000	8.000000	
2014	5	1	1831	1842	1.000000	8.000000	
2018	5	1	1835	1823	1.000000	5.000000	
2019	5	1	1865	1844	1.000000	8.000000	
2020	5	1	1843	1844	1.000000	8.000000	
2021	5	1	1847	1829	1.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
1977	5	0	1825	1834	0.000000	8.000000	
1978	5	0	1831	1834	0.000000	8.000000	
1982	5	0	1861	1840	0.000000	8.000000	
1986	5	0	1843	1849	0.000000	8.000000	
1989	5	0	1861	1860	0.000000	8.000000	
1990	5	0	1846	1860	0.000000	8.000000	
1991	5	0	1857	1860	0.000000	8.000000	
1993	5	0	1862	1860	0.000000	8.000000	
1994	5	0	1847	1848	0.000000	5.000000	
1996	5	0	1838	1848	0.000000	5.000000	
1999	5	0	1831	1859	0.000000	5.000000	
2001	5	0	1857	1839	0.000000	5.000000	
2002	5	0	1828	1839	0.000000	8.000000	
2003	5	0	1838	1867	0.000000	5.000000	
2004	5	0	1824	1858	0.000000	8.000000	
2010	5	0	1838	1866	0.000000	8.000000	
2013	5	0	1862	1842	0.000000	5.000000	
2015	5	0	1828	1829	0.000000	8.000000	
2016	5	0	1838	1829	0.000000	8.000000	
2017	5	0	1869	1870	0.000000	8.000000	
2022	5	0	1865	1871	0.000000	8.000000	
2023	5	0	1832	1827	0.000000	8.000000	
