id	pop	sex	FatherId	MotherId	Sex	incomp	
1684	5	1	1546	1538	1.000000	8.000000	
1690	5	1	1533	1550	1.000000	8.000000	
1691	5	1	1535	1561	1.000000	8.000000	
1692	5	1	1526	1561	1.000000	5.000000	
1694	5	1	1555	1544	1.000000	8.000000	
1700	5	1	1532	1556	1.000000	8.000000	
1701	5	1	1526	1556	1.000000	8.000000	
1702	5	1	1519	1556	1.000000	8.000000	
1703	5	1	1529	1556	1.000000	8.000000	
1707	5	1	1527	1534	1.000000	5.000000	
1709	5	1	1537	1534	1.000000	5.000000	
1711	5	1	1522	1543	1.000000	8.000000	
1712	5	1	1547	1543	1.000000	8.000000	
1715	5	1	1529	1556	1.000000	8.000000	
1717	5	1	1546	1554	1.000000	8.000000	
1719	5	1	1517	1523	1.000000	5.000000	
1720	5	1	1530	1548	1.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
1673	5	0	1549	1545	0.000000	8.000000	
1674	5	0	1559	1545	0.000000	8.000000	
1677	5	0	1531	1553	0.000000	8.000000	
1680	5	0	1531	1518	0.000000	8.000000	
1682	5	0	1521	1566	0.000000	8.000000	
1683	5	0	1547	1523	0.000000	5.000000	
1685	5	0	1541	1538	0.000000	8.000000	
1686	5	0	1547	1538	0.000000	8.000000	
1687	5	0	1528	1538	0.000000	8.000000	
1688	5	0	1549	1550	0.000000	5.000000	
1689	5	0	1567	1550	0.000000	5.000000	
1693	5	0	1526	1544	0.000000	8.000000	
1695	5	0	1533	1544	0.000000	8.000000	
1696	5	0	1552	1544	0.000000	8.000000	
1697	5	0	1562	1544	0.000000	8.000000	
1698	5	0	1527	1544	0.000000	5.000000	
1699	5	0	1551	1544	0.000000	8.000000	
1704	5	0	1533	1548	0.000000	8.000000	
1705	5	0	1557	1554	0.000000	8.000000	
1706	5	0	1524	1554	0.000000	5.000000	
1708	5	0	1528	1534	0.000000	5.000000	
1710	5	0	1542	1543	0.000000	8.000000	
1713	5	0	1541	1550	0.000000	8.000000	
1714	5	0	1546	1556	0.000000	8.000000	
1716	5	0	1546	1554	0.000000	8.000000	
1718	5	0	1537	1561	0.000000	8.000000	
1721	5	0	1527	1566	0.000000	5.000000	
