id	pop	sex	FatherId	MotherId	Sex	incomp	
2100	4	0	1928	1923	0.000000	8.000000	
2106	4	0	1972	1943	0.000000	8.000000	
2110	4	0	1961	1934	0.000000	8.000000	
2111	4	0	1954	1934	0.000000	8.000000	
2113	4	0	1965	1934	0.000000	8.000000	
2115	4	0	1937	1923	0.000000	8.000000	
2116	4	0	1971	1933	0.000000	8.000000	
2118	4	0	1925	1964	0.000000	8.000000	
2123	4	0	1944	1934	0.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
2127	5	1	2000	1993	1.000000	8.000000	
2128	5	1	1997	1993	1.000000	8.000000	
2130	5	1	2021	1986	1.000000	8.000000	
2132	5	1	2018	1989	1.000000	8.000000	
2133	5	1	1981	1989	1.000000	8.000000	
2141	5	1	1980	2001	1.000000	8.000000	
2143	5	1	2019	2001	1.000000	5.000000	
2144	5	1	1995	2001	1.000000	5.000000	
2146	5	1	2005	1991	1.000000	5.000000	
2147	5	1	1976	1996	1.000000	8.000000	
2148	5	1	2021	2010	1.000000	8.000000	
2152	5	1	2007	2010	1.000000	8.000000	
2155	5	1	2005	2023	1.000000	8.000000	
2158	5	1	2006	1978	1.000000	8.000000	
2161	5	1	2021	2022	1.000000	8.000000	
2162	5	1	1998	2022	1.000000	8.000000	
2168	5	1	1997	1977	1.000000	8.000000	
2169	5	1	1980	1977	1.000000	8.000000	
2173	5	1	1979	2004	1.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
2124	5	0	2000	2013	0.000000	5.000000	
2125	5	0	1983	1993	0.000000	8.000000	
2126	5	0	1985	1993	0.000000	8.000000	
2129	5	0	2018	1986	0.000000	5.000000	
2131	5	0	2000	1989	0.000000	8.000000	
2134	5	0	2012	1994	0.000000	5.000000	
2135	5	0	1992	2002	0.000000	8.000000	
2136	5	0	2008	2002	0.000000	8.000000	
2137	5	0	2018	2002	0.000000	8.000000	
2138	5	0	1985	2001	0.000000	5.000000	
2139	5	0	1998	2001	0.000000	8.000000	
2140	5	0	1998	2001	0.000000	5.000000	
2142	5	0	1980	2001	0.000000	8.000000	
2145	5	0	2009	2015	0.000000	8.000000	
2149	5	0	2020	2010	0.000000	8.000000	
2150	5	0	1985	2010	0.000000	8.000000	
2151	5	0	1976	2010	0.000000	8.000000	
2153	5	0	1981	2016	0.000000	5.000000	
2154	5	0	1992	2016	0.000000	8.000000	
2156	5	0	1984	2023	0.000000	8.000000	
2157	5	0	2007	2003	0.000000	8.000000	
2159	5	0	1984	2022	0.000000	8.000000	
2160	5	0	1981	2022	0.000000	8.000000	
2163	5	0	2011	2022	0.000000	8.000000	
2164	5	0	1997	1982	0.000000	8.000000	
2165	5	0	1976	1982	0.000000	8.000000	
2166	5	0	1988	1982	0.000000	8.000000	
2167	5	0	2007	1999	0.000000	5.000000	
2170	5	0	2012	1977	0.000000	8.000000	
2171	5	0	1975	1977	0.000000	8.000000	
2172	5	0	1983	2004	0.000000	8.000000	
