id	pop	sex	FatherId	MotherId	Sex	incomp	
2681	3	0	2521	2499	0.000000	5.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
2685	4	1	2533	2571	1.000000	8.000000	
2687	4	1	2546	2540	1.000000	8.000000	
2690	4	1	2545	2550	1.000000	8.000000	
2692	4	1	2542	2534	1.000000	8.000000	
2694	4	1	2552	2562	1.000000	8.000000	
2696	4	1	2551	2562	1.000000	8.000000	
2697	4	1	2552	2539	1.000000	8.000000	
2698	4	1	2568	2539	1.000000	8.000000	
2699	4	1	2559	2539	1.000000	8.000000	
2700	4	1	2538	2539	1.000000	8.000000	
2702	4	1	2538	2539	1.000000	8.000000	
2703	4	1	2544	2581	1.000000	8.000000	
2704	4	1	2576	2572	1.000000	5.000000	
2709	4	1	2559	2541	1.000000	8.000000	
2711	4	1	2552	2567	1.000000	8.000000	
2712	4	1	2536	2578	1.000000	8.000000	
2716	4	1	2557	2575	1.000000	8.000000	
2718	4	1	2557	2575	1.000000	8.000000	
2719	4	1	2555	2575	1.000000	8.000000	
2720	4	1	2549	2579	1.000000	8.000000	
2722	4	1	2563	2548	1.000000	8.000000	
2730	4	1	2542	2565	1.000000	8.000000	
2731	4	1	2536	2554	1.000000	8.000000	
2732	4	1	2569	2554	1.000000	8.000000	
2733	4	1	2552	2554	1.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
2686	4	0	2557	2571	0.000000	5.000000	
2688	4	0	2551	2550	0.000000	8.000000	
2689	4	0	2533	2550	0.000000	8.000000	
2691	4	0	2532	2534	0.000000	8.000000	
2693	4	0	2573	2562	0.000000	8.000000	
2695	4	0	2535	2562	0.000000	8.000000	
2701	4	0	2561	2539	0.000000	8.000000	
2705	4	0	2564	2572	0.000000	5.000000	
2706	4	0	2564	2572	0.000000	5.000000	
2707	4	0	2559	2547	0.000000	8.000000	
2708	4	0	2544	2541	0.000000	8.000000	
2710	4	0	2532	2541	0.000000	8.000000	
2713	4	0	2556	2537	0.000000	8.000000	
2714	4	0	2542	2537	0.000000	8.000000	
2715	4	0	2545	2537	0.000000	8.000000	
2717	4	0	2559	2575	0.000000	8.000000	
2721	4	0	2569	2579	0.000000	8.000000	
2723	4	0	2533	2548	0.000000	8.000000	
2724	4	0	2563	2548	0.000000	8.000000	
2725	4	0	2566	2548	0.000000	8.000000	
2726	4	0	2563	2548	0.000000	8.000000	
2727	4	0	2574	2580	0.000000	8.000000	
2728	4	0	2535	2565	0.000000	8.000000	
2729	4	0	2566	2565	0.000000	8.000000	
2734	4	0	2546	2543	0.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
2737	5	1	2583	2589	1.000000	8.000000	
2738	5	1	2613	2588	1.000000	8.000000	
2739	5	1	2596	2588	1.000000	8.000000	
2742	5	1	2628	2615	1.000000	5.000000	
2744	5	1	2602	2582	1.000000	5.000000	
2746	5	1	2609	2591	1.000000	8.000000	
2749	5	1	2609	2625	1.000000	8.000000	
2754	5	1	2602	2595	1.000000	8.000000	
2755	5	1	2583	2618	1.000000	5.000000	
2759	5	1	2610	2590	1.000000	8.000000	
2760	5	1	2586	2622	1.000000	8.000000	
2761	5	1	2614	2622	1.000000	8.000000	
2764	5	1	2613	2603	1.000000	8.000000	
2765	5	1	2614	2603	1.000000	8.000000	
2766	5	1	2611	2597	1.000000	8.000000	
2768	5	1	2611	2585	1.000000	8.000000	
2769	5	1	2608	2627	1.000000	8.000000	
2770	5	1	2610	2599	1.000000	5.000000	
2771	5	1	2594	2612	1.000000	8.000000	
2772	5	1	2620	2612	1.000000	8.000000	
2775	5	1	2611	2617	1.000000	5.000000	
2777	5	1	2594	2630	1.000000	8.000000	
2780	5	1	2610	2622	1.000000	8.000000	
2782	5	1	2616	2625	1.000000	5.000000	
2784	5	1	2610	2595	1.000000	8.000000	
2785	5	1	2626	2588	1.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
2736	5	0	2616	2589	0.000000	8.000000	
2740	5	0	2626	2588	0.000000	8.000000	
2741	5	0	2626	2615	0.000000	8.000000	
2743	5	0	2610	2582	0.000000	8.000000	
2745	5	0	2607	2598	0.000000	8.000000	
2747	5	0	2605	2625	0.000000	5.000000	
2748	5	0	2628	2625	0.000000	5.000000	
2750	5	0	2605	2625	0.000000	8.000000	
2751	5	0	2605	2625	0.000000	5.000000	
2752	5	0	2613	2617	0.000000	8.000000	
2753	5	0	2586	2595	0.000000	8.000000	
2756	5	0	2609	2618	0.000000	8.000000	
2757	5	0	2621	2618	0.000000	8.000000	
2758	5	0	2621	2590	0.000000	8.000000	
2762	5	0	2626	2603	0.000000	8.000000	
2763	5	0	2609	2603	0.000000	8.000000	
2767	5	0	2611	2597	0.000000	8.000000	
2773	5	0	2631	2604	0.000000	8.000000	
2774	5	0	2584	2615	0.000000	8.000000	
2776	5	0	2629	2593	0.000000	5.000000	
2778	5	0	2605	2595	0.000000	8.000000	
2779	5	0	2620	2627	0.000000	8.000000	
2781	5	0	2614	2589	0.000000	8.000000	
2783	5	0	2592	2589	0.000000	8.000000	
