id	pop	sex	FatherId	MotherId	Sex	incomp	
1531	5	1	1371	1372	1.000000	8.000000	
1532	5	1	1364	1372	1.000000	8.000000	
1533	5	1	1398	1372	1.000000	8.000000	
1535	5	1	1373	1394	1.000000	8.000000	
1537	5	1	1397	1395	1.000000	8.000000	
1539	5	1	1369	1380	1.000000	5.000000	
1540	5	1	1384	1382	1.000000	8.000000	
1541	5	1	1371	1382	1.000000	8.000000	
1542	5	1	1388	1378	1.000000	8.000000	
1546	5	1	1411	1403	1.000000	8.000000	
1547	5	1	1371	1403	1.000000	8.000000	
1549	5	1	1386	1396	1.000000	5.000000	
1551	5	1	1384	1396	1.000000	8.000000	
1552	5	1	1389	1381	1.000000	8.000000	
1555	5	1	1389	1409	1.000000	8.000000	
1557	5	1	1384	1404	1.000000	8.000000	
1558	5	1	1364	1404	1.000000	8.000000	
1559	5	1	1405	1400	1.000000	8.000000	
1560	5	1	1377	1400	1.000000	8.000000	
1562	5	1	1388	1374	1.000000	8.000000	
1563	5	1	1397	1410	1.000000	8.000000	
1565	5	1	1411	1410	1.000000	8.000000	
1567	5	1	1388	1410	1.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
1518	5	0	1405	1387	0.000000	8.000000	
1523	5	0	1397	1402	0.000000	5.000000	
1534	5	0	1386	1372	0.000000	5.000000	
1536	5	0	1377	1394	0.000000	8.000000	
1538	5	0	1364	1395	0.000000	8.000000	
1543	5	0	1373	1406	0.000000	8.000000	
1544	5	0	1371	1406	0.000000	8.000000	
1545	5	0	1364	1399	0.000000	8.000000	
1548	5	0	1386	1403	0.000000	8.000000	
1550	5	0	1391	1396	0.000000	5.000000	
1553	5	0	1389	1409	0.000000	8.000000	
1554	5	0	1398	1409	0.000000	5.000000	
1556	5	0	1386	1408	0.000000	8.000000	
1561	5	0	1375	1400	0.000000	8.000000	
1564	5	0	1391	1410	0.000000	8.000000	
1566	5	0	1391	1410	0.000000	8.000000	
