id	pop	sex	FatherId	MotherId	Sex	incomp	
2235	4	1	2101	2118	1.000000	8.000000	
2236	4	1	2103	2118	1.000000	8.000000	
2237	4	1	2102	2083	1.000000	8.000000	
2242	4	1	2084	2078	1.000000	8.000000	
2245	4	1	2101	2100	1.000000	8.000000	
2249	4	1	2103	2087	1.000000	8.000000	
2250	4	1	2090	2087	1.000000	8.000000	
2251	4	1	2121	2087	1.000000	5.000000	
2252	4	1	2120	2087	1.000000	8.000000	
2255	4	1	2105	2089	1.000000	8.000000	
2256	4	1	2103	2089	1.000000	8.000000	
2257	4	1	2120	2091	1.000000	8.000000	
2263	4	1	2099	2095	1.000000	8.000000	
2264	4	1	2084	2123	1.000000	8.000000	
2265	4	1	2108	2123	1.000000	8.000000	
2271	4	1	2102	2116	1.000000	8.000000	
2272	4	1	2102	2094	1.000000	8.000000	
2273	4	1	2099	2094	1.000000	8.000000	
2274	4	1	2101	2092	1.000000	8.000000	
2276	4	1	2109	2086	1.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
2227	4	0	2105	2081	0.000000	8.000000	
2228	4	0	2109	2081	0.000000	8.000000	
2229	4	0	2122	2110	0.000000	8.000000	
2230	4	0	2121	2110	0.000000	5.000000	
2232	4	0	2084	2098	0.000000	8.000000	
2238	4	0	2114	2097	0.000000	8.000000	
2239	4	0	2119	2078	0.000000	8.000000	
2240	4	0	2117	2078	0.000000	8.000000	
2241	4	0	2121	2078	0.000000	5.000000	
2243	4	0	2084	2096	0.000000	8.000000	
2244	4	0	2121	2096	0.000000	5.000000	
2246	4	0	2119	2100	0.000000	8.000000	
2247	4	0	2099	2100	0.000000	8.000000	
2248	4	0	2105	2115	0.000000	8.000000	
2253	4	0	2109	2088	0.000000	8.000000	
2254	4	0	2109	2089	0.000000	8.000000	
2258	4	0	2077	2091	0.000000	8.000000	
2259	4	0	2120	2095	0.000000	8.000000	
2260	4	0	2114	2095	0.000000	8.000000	
2261	4	0	2102	2095	0.000000	8.000000	
2262	4	0	2102	2095	0.000000	8.000000	
2266	4	0	2114	2075	0.000000	8.000000	
2267	4	0	2074	2113	0.000000	8.000000	
2268	4	0	2122	2113	0.000000	8.000000	
2269	4	0	2090	2093	0.000000	5.000000	
2270	4	0	2103	2080	0.000000	8.000000	
2275	4	0	2119	2092	0.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
2282	5	1	2158	2154	1.000000	8.000000	
2285	5	1	2169	2138	1.000000	8.000000	
2286	5	1	2168	2138	1.000000	8.000000	
2289	5	1	2132	2150	1.000000	8.000000	
2290	5	1	2130	2171	1.000000	8.000000	
2293	5	1	2152	2142	1.000000	8.000000	
2294	5	1	2127	2134	1.000000	8.000000	
2295	5	1	2148	2134	1.000000	5.000000	
2297	5	1	2147	2167	1.000000	8.000000	
2300	5	1	2141	2172	1.000000	8.000000	
2302	5	1	2144	2172	1.000000	8.000000	
2306	5	1	2132	2125	1.000000	8.000000	
2308	5	1	2130	2139	1.000000	8.000000	
2309	5	1	2158	2139	1.000000	8.000000	
2311	5	1	2143	2153	1.000000	8.000000	
2314	5	1	2144	2129	1.000000	8.000000	
2317	5	1	2168	2131	1.000000	8.000000	
2320	5	1	2130	2157	1.000000	8.000000	
2321	5	1	2161	2157	1.000000	8.000000	
2322	5	1	2133	2124	1.000000	8.000000	
2325	5	1	2144	2145	1.000000	5.000000	
2326	5	1	2168	2145	1.000000	8.000000	
2327	5	1	2147	2135	1.000000	8.000000	
2328	5	1	2144	2136	1.000000	8.000000	
2329	5	1	2158	2136	1.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
2281	5	0	2155	2154	0.000000	8.000000	
2283	5	0	2158	2154	0.000000	8.000000	
2284	5	0	2152	2159	0.000000	8.000000	
2287	5	0	2152	2150	0.000000	8.000000	
2288	5	0	2141	2150	0.000000	8.000000	
2291	5	0	2132	2171	0.000000	8.000000	
2292	5	0	2152	2142	0.000000	8.000000	
2296	5	0	2143	2134	0.000000	5.000000	
2298	5	0	2146	2156	0.000000	5.000000	
2299	5	0	2168	2156	0.000000	8.000000	
2301	5	0	2146	2172	0.000000	8.000000	
2303	5	0	2155	2160	0.000000	8.000000	
2304	5	0	2161	2160	0.000000	8.000000	
2305	5	0	2127	2160	0.000000	8.000000	
2307	5	0	2141	2126	0.000000	8.000000	
2310	5	0	2146	2153	0.000000	8.000000	
2312	5	0	2162	2153	0.000000	5.000000	
2313	5	0	2162	2129	0.000000	8.000000	
2315	5	0	2141	2129	0.000000	8.000000	
2316	5	0	2144	2129	0.000000	8.000000	
2318	5	0	2169	2136	0.000000	8.000000	
2319	5	0	2141	2140	0.000000	8.000000	
2323	5	0	2148	2145	0.000000	8.000000	
2324	5	0	2148	2145	0.000000	8.000000	
2330	5	0	2161	2151	0.000000	8.000000	
