id	pop	sex	FatherId	MotherId	Sex	incomp	
210	4	0	43	63	0.000000	5.000000	
211	4	0	13	111	0.000000	5.000000	
212	4	0	1	111	0.000000	5.000000	
215	4	0	28	88	0.000000	5.000000	
217	4	0	50	88	0.000000	5.000000	
218	4	0	28	88	0.000000	5.000000	
219	4	0	22	88	0.000000	5.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
222	5	1	8	93	1.000000	5.000000	
223	5	1	11	93	1.000000	5.000000	
225	5	1	17	93	1.000000	5.000000	
226	5	1	8	102	1.000000	5.000000	
230	5	1	11	95	1.000000	5.000000	
232	5	1	21	95	1.000000	5.000000	
233	5	1	4	104	1.000000	5.000000	
237	5	1	25	104	1.000000	5.000000	
240	5	1	8	99	1.000000	5.000000	
241	5	1	2	99	1.000000	5.000000	
245	5	1	21	64	1.000000	5.000000	
248	5	1	11	64	1.000000	5.000000	
249	5	1	49	64	1.000000	5.000000	
253	5	1	39	86	1.000000	5.000000	
254	5	1	8	120	1.000000	5.000000	
255	5	1	2	120	1.000000	5.000000	
259	5	1	17	62	1.000000	5.000000	
260	5	1	8	62	1.000000	5.000000	
263	5	1	49	62	1.000000	5.000000	
265	5	1	2	99	1.000000	5.000000	
268	5	1	49	62	1.000000	5.000000	
269	5	1	49	62	1.000000	5.000000	
270	5	1	25	64	1.000000	5.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
221	5	0	17	93	0.000000	5.000000	
224	5	0	39	93	0.000000	5.000000	
227	5	0	4	102	0.000000	5.000000	
228	5	0	2	102	0.000000	5.000000	
229	5	0	8	95	0.000000	5.000000	
231	5	0	44	95	0.000000	5.000000	
234	5	0	49	104	0.000000	5.000000	
235	5	0	11	104	0.000000	5.000000	
236	5	0	25	104	0.000000	5.000000	
238	5	0	11	99	0.000000	5.000000	
239	5	0	11	99	0.000000	5.000000	
242	5	0	2	79	0.000000	5.000000	
243	5	0	21	79	0.000000	5.000000	
244	5	0	49	79	0.000000	5.000000	
246	5	0	25	64	0.000000	5.000000	
247	5	0	39	64	0.000000	5.000000	
250	5	0	25	86	0.000000	5.000000	
251	5	0	8	86	0.000000	5.000000	
252	5	0	39	86	0.000000	5.000000	
256	5	0	21	120	0.000000	5.000000	
257	5	0	4	120	0.000000	5.000000	
258	5	0	44	120	0.000000	5.000000	
261	5	0	11	62	0.000000	5.000000	
262	5	0	2	62	0.000000	5.000000	
264	5	0	2	120	0.000000	5.000000	
266	5	0	49	102	0.000000	5.000000	
267	5	0	49	62	0.000000	5.000000	
