id	pop	sex	FatherId	MotherId	Sex	incomp	
id	pop	sex	FatherId	MotherId	Sex	incomp	
3139	4	1	3024	3007	1.000000	8.000000	
3140	4	1	2992	3007	1.000000	8.000000	
3141	4	1	3004	3007	1.000000	8.000000	
3143	4	1	3032	3007	1.000000	8.000000	
3144	4	1	3030	3020	1.000000	8.000000	
3145	4	1	3005	3020	1.000000	8.000000	
3147	4	1	2995	2993	1.000000	8.000000	
3152	4	1	3030	3029	1.000000	8.000000	
3154	4	1	3008	3016	1.000000	8.000000	
3155	4	1	3030	3016	1.000000	8.000000	
3157	4	1	3001	3016	1.000000	8.000000	
3158	4	1	2989	3016	1.000000	8.000000	
3159	4	1	3035	3016	1.000000	8.000000	
3161	4	1	3003	3014	1.000000	8.000000	
3162	4	1	3011	3014	1.000000	8.000000	
3164	4	1	3005	3014	1.000000	8.000000	
3167	4	1	3018	3023	1.000000	8.000000	
3173	4	1	3013	3027	1.000000	8.000000	
3174	4	1	3013	3027	1.000000	8.000000	
3175	4	1	3005	3027	1.000000	8.000000	
3182	4	1	3026	3021	1.000000	8.000000	
3184	4	1	3026	2996	1.000000	8.000000	
3186	4	1	3013	2996	1.000000	8.000000	
3187	4	1	3026	2996	1.000000	8.000000	
3188	4	1	3025	2996	1.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
3142	4	0	2992	3007	0.000000	8.000000	
3146	4	0	3005	3020	0.000000	8.000000	
3148	4	0	3037	2993	0.000000	8.000000	
3149	4	0	3038	2993	0.000000	8.000000	
3150	4	0	3026	2993	0.000000	8.000000	
3151	4	0	3033	2993	0.000000	8.000000	
3153	4	0	3004	3029	0.000000	8.000000	
3156	4	0	3037	3016	0.000000	8.000000	
3160	4	0	3008	3014	0.000000	8.000000	
3163	4	0	3038	3014	0.000000	8.000000	
3165	4	0	3024	3014	0.000000	8.000000	
3166	4	0	3025	3014	0.000000	8.000000	
3168	4	0	3032	3023	0.000000	8.000000	
3169	4	0	3005	3023	0.000000	8.000000	
3170	4	0	3026	3023	0.000000	8.000000	
3171	4	0	3032	3023	0.000000	8.000000	
3172	4	0	3024	3027	0.000000	8.000000	
3176	4	0	2990	3006	0.000000	8.000000	
3177	4	0	3013	3006	0.000000	8.000000	
3178	4	0	3005	3006	0.000000	8.000000	
3179	4	0	3005	3021	0.000000	8.000000	
3180	4	0	3005	3021	0.000000	8.000000	
3181	4	0	3024	3021	0.000000	8.000000	
3183	4	0	3000	2999	0.000000	8.000000	
3185	4	0	3015	2996	0.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
3189	5	1	3076	3067	1.000000	8.000000	
3191	5	1	3088	3061	1.000000	8.000000	
3194	5	1	3078	3055	1.000000	5.000000	
3196	5	1	3076	3058	1.000000	8.000000	
3197	5	1	3075	3048	1.000000	8.000000	
3198	5	1	3076	3048	1.000000	8.000000	
3201	5	1	3051	3085	1.000000	8.000000	
3202	5	1	3088	3053	1.000000	5.000000	
3206	5	1	3077	3068	1.000000	8.000000	
3207	5	1	3043	3050	1.000000	8.000000	
3208	5	1	3072	3046	1.000000	5.000000	
3209	5	1	3087	3073	1.000000	8.000000	
3210	5	1	3088	3084	1.000000	8.000000	
3212	5	1	3047	3063	1.000000	8.000000	
3215	5	1	3072	3040	1.000000	8.000000	
3216	5	1	3044	3069	1.000000	8.000000	
3217	5	1	3047	3069	1.000000	8.000000	
3224	5	1	3078	3059	1.000000	5.000000	
3226	5	1	3054	3079	1.000000	5.000000	
3229	5	1	3047	3049	1.000000	8.000000	
3230	5	1	3082	3071	1.000000	8.000000	
3232	5	1	3051	3045	1.000000	5.000000	
3233	5	1	3088	3061	1.000000	5.000000	
3234	5	1	3043	3062	1.000000	8.000000	
3237	5	1	3064	3068	1.000000	8.000000	
3238	5	1	3088	3040	1.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
3190	5	0	3044	3067	0.000000	8.000000	
3192	5	0	3043	3083	0.000000	8.000000	
3193	5	0	3088	3083	0.000000	8.000000	
3195	5	0	3043	3065	0.000000	8.000000	
3199	5	0	3047	3048	0.000000	8.000000	
3200	5	0	3082	3085	0.000000	8.000000	
3203	5	0	3051	3074	0.000000	8.000000	
3204	5	0	3088	3068	0.000000	8.000000	
3205	5	0	3082	3068	0.000000	8.000000	
3211	5	0	3064	3084	0.000000	8.000000	
3213	5	0	3047	3063	0.000000	8.000000	
3214	5	0	3052	3039	0.000000	8.000000	
3218	5	0	3076	3042	0.000000	8.000000	
3219	5	0	3075	3042	0.000000	5.000000	
3220	5	0	3072	3045	0.000000	8.000000	
3221	5	0	3087	3081	0.000000	5.000000	
3222	5	0	3064	3081	0.000000	8.000000	
3223	5	0	3047	3059	0.000000	8.000000	
3225	5	0	3064	3079	0.000000	8.000000	
3227	5	0	3051	3079	0.000000	8.000000	
3228	5	0	3047	3079	0.000000	5.000000	
3231	5	0	3052	3039	0.000000	8.000000	
3235	5	0	3080	3071	0.000000	5.000000	
3236	5	0	3082	3071	0.000000	8.000000	
