id	pop	sex	FatherId	MotherId	Sex	incomp	
843	3	0	651	695	0.000000	8.000000	
846	3	0	663	693	0.000000	5.000000	
851	3	0	672	662	0.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
857	4	1	724	749	1.000000	8.000000	
858	4	1	724	749	1.000000	5.000000	
859	4	1	746	706	1.000000	8.000000	
860	4	1	715	736	1.000000	5.000000	
861	4	1	699	736	1.000000	8.000000	
864	4	1	724	727	1.000000	8.000000	
865	4	1	729	720	1.000000	8.000000	
868	4	1	724	723	1.000000	8.000000	
870	4	1	738	697	1.000000	8.000000	
871	4	1	746	713	1.000000	5.000000	
873	4	1	726	742	1.000000	5.000000	
878	4	1	730	737	1.000000	8.000000	
879	4	1	748	737	1.000000	8.000000	
881	4	1	748	714	1.000000	8.000000	
882	4	1	702	700	1.000000	8.000000	
884	4	1	715	700	1.000000	5.000000	
886	4	1	710	700	1.000000	8.000000	
887	4	1	744	700	1.000000	8.000000	
889	4	1	702	751	1.000000	8.000000	
893	4	1	730	718	1.000000	8.000000	
896	4	1	738	718	1.000000	8.000000	
898	4	1	708	701	1.000000	5.000000	
900	4	1	699	728	1.000000	8.000000	
901	4	1	724	728	1.000000	8.000000	
903	4	1	717	749	1.000000	5.000000	
904	4	1	715	718	1.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
853	4	0	717	740	0.000000	8.000000	
854	4	0	738	740	0.000000	8.000000	
862	4	0	744	736	0.000000	8.000000	
863	4	0	699	727	0.000000	8.000000	
866	4	0	745	739	0.000000	8.000000	
867	4	0	715	735	0.000000	5.000000	
869	4	0	710	697	0.000000	8.000000	
872	4	0	702	713	0.000000	8.000000	
874	4	0	738	742	0.000000	5.000000	
875	4	0	716	742	0.000000	5.000000	
876	4	0	708	737	0.000000	8.000000	
877	4	0	715	737	0.000000	8.000000	
880	4	0	708	722	0.000000	5.000000	
883	4	0	717	700	0.000000	8.000000	
885	4	0	703	700	0.000000	5.000000	
888	4	0	725	698	0.000000	8.000000	
890	4	0	717	751	0.000000	8.000000	
891	4	0	707	721	0.000000	5.000000	
892	4	0	745	721	0.000000	8.000000	
894	4	0	724	718	0.000000	8.000000	
895	4	0	715	718	0.000000	8.000000	
897	4	0	730	701	0.000000	5.000000	
899	4	0	746	701	0.000000	8.000000	
902	4	0	716	747	0.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
906	5	1	780	775	1.000000	8.000000	
907	5	1	758	775	1.000000	5.000000	
908	5	1	767	768	1.000000	8.000000	
909	5	1	767	768	1.000000	8.000000	
911	5	1	765	761	1.000000	5.000000	
914	5	1	793	756	1.000000	5.000000	
918	5	1	786	782	1.000000	5.000000	
922	5	1	780	773	1.000000	8.000000	
925	5	1	766	795	1.000000	8.000000	
926	5	1	766	795	1.000000	5.000000	
928	5	1	777	762	1.000000	8.000000	
929	5	1	801	769	1.000000	5.000000	
932	5	1	794	769	1.000000	5.000000	
933	5	1	754	785	1.000000	5.000000	
934	5	1	781	785	1.000000	8.000000	
935	5	1	794	785	1.000000	5.000000	
939	5	1	798	783	1.000000	8.000000	
940	5	1	798	783	1.000000	8.000000	
941	5	1	797	783	1.000000	5.000000	
943	5	1	753	770	1.000000	5.000000	
945	5	1	765	770	1.000000	8.000000	
948	5	1	801	776	1.000000	5.000000	
949	5	1	789	788	1.000000	8.000000	
950	5	1	755	788	1.000000	5.000000	
951	5	1	793	787	1.000000	5.000000	
953	5	1	778	760	1.000000	8.000000	
955	5	1	771	760	1.000000	8.000000	
956	5	1	784	800	1.000000	8.000000	
958	5	1	755	800	1.000000	5.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
905	5	0	754	775	0.000000	8.000000	
910	5	0	767	761	0.000000	8.000000	
912	5	0	789	761	0.000000	5.000000	
913	5	0	798	756	0.000000	8.000000	
915	5	0	784	756	0.000000	5.000000	
916	5	0	786	782	0.000000	8.000000	
919	5	0	780	773	0.000000	8.000000	
920	5	0	758	773	0.000000	8.000000	
921	5	0	758	773	0.000000	8.000000	
927	5	0	791	762	0.000000	8.000000	
930	5	0	781	769	0.000000	8.000000	
936	5	0	780	785	0.000000	8.000000	
937	5	0	778	785	0.000000	5.000000	
938	5	0	784	783	0.000000	5.000000	
942	5	0	780	770	0.000000	5.000000	
944	5	0	798	770	0.000000	8.000000	
946	5	0	790	774	0.000000	8.000000	
947	5	0	801	774	0.000000	8.000000	
952	5	0	786	760	0.000000	5.000000	
954	5	0	791	760	0.000000	8.000000	
957	5	0	793	800	0.000000	8.000000	
